measure,asset,curr,gran,high,rfc3339
crypto_price,ADA,EUR,Hour,1999.95,2021-04-23T00:00:00Z
crypto_price,ADA,EUR,Hour,1977.23,2021-04-23T01:00:00Z
crypto_price,ADA,EUR,Hour,1934.46,2021-04-23T02:00:00Z
crypto_price,ADA,EUR,Hour,1875.76,2021-04-23T03:00:00Z
crypto_price,ADA,EUR,Hour,1902.18,2021-04-23T04:00:00Z
crypto_price,ADA,EUR,Hour,1845.53,2021-04-23T05:00:00Z
crypto_price,ADA,EUR,Hour,1852.19,2021-04-23T06:00:00Z
crypto_price,ADA,EUR,Hour,1837.84,2021-04-23T07:00:00Z
crypto_price,ADA,EUR,Hour,1774.15,2021-04-23T08:00:00Z
crypto_price,ADA,EUR,Hour,1844.77,2021-04-23T09:00:00Z
crypto_price,ADA,EUR,Hour,1826.41,2021-04-23T10:00:00Z
crypto_price,ADA,EUR,Hour,1903.02,2021-04-23T11:00:00Z
crypto_price,ADA,EUR,Hour,1922.88,2021-04-23T12:00:00Z
crypto_price,ADA,EUR,Hour,1872.8,2021-04-23T13:00:00Z
crypto_price,ADA,EUR,Hour,1861.21,2021-04-23T14:00:00Z
crypto_price,ADA,EUR,Hour,1913.07,2021-04-23T15:00:00Z
crypto_price,ADA,EUR,Hour,1946.89,2021-04-23T16:00:00Z
crypto_price,ADA,EUR,Hour,1938.43,2021-04-23T17:00:00Z
crypto_price,ADA,EUR,Hour,1908.76,2021-04-23T18:00:00Z
crypto_price,ADA,EUR,Hour,1952.63,2021-04-23T19:00:00Z
crypto_price,ADA,EUR,Hour,1963.7,2021-04-23T20:00:00Z
crypto_price,ADA,EUR,Hour,1938.56,2021-04-23T21:00:00Z
crypto_price,ADA,EUR,Hour,1921.75,2021-04-23T22:00:00Z
crypto_price,ADA,EUR,Hour,1925.94,2021-04-23T23:00:00Z
crypto_price,ADA,EUR,Hour,1964.92,2021-04-24T00:00:00Z
crypto_price,ADA,EUR,Hour,1888.9,2021-04-24T01:00:00Z
crypto_price,ADA,EUR,Hour,1883.67,2021-04-24T02:00:00Z
crypto_price,ADA,EUR,Hour,1910.0,2021-04-24T03:00:00Z
crypto_price,ADA,EUR,Hour,1913.25,2021-04-24T04:00:00Z
crypto_price,ADA,EUR,Hour,1928.75,2021-04-24T05:00:00Z
crypto_price,ADA,EUR,Hour,1937.27,2021-04-24T06:00:00Z
crypto_price,ADA,EUR,Hour,1904.38,2021-04-24T07:00:00Z
crypto_price,ADA,EUR,Hour,1899.3,2021-04-24T08:00:00Z
crypto_price,ADA,EUR,Hour,1901.41,2021-04-24T09:00:00Z
crypto_price,ADA,EUR,Hour,1881.2,2021-04-24T10:00:00Z
crypto_price,ADA,EUR,Hour,1829.76,2021-04-24T11:00:00Z
crypto_price,ADA,EUR,Hour,1824.07,2021-04-24T12:00:00Z
crypto_price,ADA,EUR,Hour,1857.59,2021-04-24T13:00:00Z
crypto_price,ADA,EUR,Hour,1844.93,2021-04-24T14:00:00Z
crypto_price,ADA,EUR,Hour,1830.65,2021-04-24T15:00:00Z
crypto_price,ADA,EUR,Hour,1874.11,2021-04-24T16:00:00Z
crypto_price,ADA,EUR,Hour,1860.76,2021-04-24T17:00:00Z
crypto_price,ADA,EUR,Hour,1876.17,2021-04-24T18:00:00Z
crypto_price,ADA,EUR,Hour,1887.54,2021-04-24T19:00:00Z
crypto_price,ADA,EUR,Hour,1896.17,2021-04-24T20:00:00Z
crypto_price,ADA,EUR,Hour,1910.0,2021-04-24T21:00:00Z
crypto_price,ADA,EUR,Hour,1907.92,2021-04-24T22:00:00Z
crypto_price,ADA,EUR,Hour,1866.8,2021-04-24T23:00:00Z
crypto_price,ADA,EUR,Hour,1846.77,2021-04-25T00:00:00Z
crypto_price,ADA,EUR,Hour,1845.35,2021-04-25T01:00:00Z
crypto_price,ADA,EUR,Hour,1865.03,2021-04-25T02:00:00Z
crypto_price,ADA,EUR,Hour,1862.98,2021-04-25T03:00:00Z
crypto_price,ADA,EUR,Hour,1821.85,2021-04-25T04:00:00Z
crypto_price,ADA,EUR,Hour,1863.0,2021-04-25T09:00:00Z
crypto_price,ADA,EUR,Hour,1880.24,2021-04-25T10:00:00Z
crypto_price,ADA,EUR,Hour,1883.53,2021-04-25T11:00:00Z
crypto_price,ADA,EUR,Hour,1907.77,2021-04-25T12:00:00Z
crypto_price,ADA,EUR,Hour,1929.45,2021-04-25T13:00:00Z
crypto_price,ADA,EUR,Hour,1928.61,2021-04-25T14:00:00Z
crypto_price,ADA,EUR,Hour,1953.72,2021-04-25T15:00:00Z
crypto_price,ADA,EUR,Hour,1956.83,2021-04-25T16:00:00Z
crypto_price,ADA,EUR,Hour,1958.79,2021-04-25T17:00:00Z
crypto_price,ADA,EUR,Hour,1936.1,2021-04-25T18:00:00Z
crypto_price,ADA,EUR,Hour,1909.27,2021-04-25T19:00:00Z
crypto_price,ADA,EUR,Hour,1886.7,2021-04-25T20:00:00Z
crypto_price,ADA,EUR,Hour,1844.35,2021-04-25T21:00:00Z
crypto_price,ADA,EUR,Hour,1837.39,2021-04-25T22:00:00Z
crypto_price,ADA,EUR,Hour,1896.26,2021-04-25T23:00:00Z
crypto_price,ADA,EUR,Hour,1930.12,2021-04-26T00:00:00Z
crypto_price,ADA,EUR,Hour,2000.46,2021-04-26T01:00:00Z
crypto_price,ADA,EUR,Hour,2038.71,2021-04-26T02:00:00Z
crypto_price,ADA,EUR,Hour,2034.88,2021-04-26T03:00:00Z
crypto_price,ADA,EUR,Hour,2044.57,2021-04-26T04:00:00Z
crypto_price,ADA,EUR,Hour,2037.18,2021-04-26T05:00:00Z
crypto_price,ADA,EUR,Hour,2051.67,2021-04-26T06:00:00Z
crypto_price,ADA,EUR,Hour,2054.4,2021-04-26T07:00:00Z
crypto_price,ADA,EUR,Hour,2036.0,2021-04-26T08:00:00Z
crypto_price,ADA,EUR,Hour,2021.91,2021-04-26T09:00:00Z
crypto_price,ADA,EUR,Hour,2057.97,2021-04-26T10:00:00Z
crypto_price,ADA,EUR,Hour,2059.99,2021-04-26T11:00:00Z
crypto_price,ADA,EUR,Hour,2090.81,2021-04-26T12:00:00Z
crypto_price,ADA,EUR,Hour,2064.47,2021-04-26T13:00:00Z
crypto_price,ADA,EUR,Hour,2073.22,2021-04-26T14:00:00Z
crypto_price,ADA,EUR,Hour,2066.46,2021-04-26T15:00:00Z
crypto_price,ADA,EUR,Hour,2086.22,2021-04-26T16:00:00Z
crypto_price,ADA,EUR,Hour,2063.76,2021-04-26T17:00:00Z
crypto_price,ADA,EUR,Hour,2083.27,2021-04-26T18:00:00Z
crypto_price,ADA,EUR,Hour,2077.94,2021-04-26T19:00:00Z
crypto_price,ADA,EUR,Hour,2068.32,2021-04-26T20:00:00Z
crypto_price,ADA,EUR,Hour,2040.45,2021-04-26T21:00:00Z
crypto_price,ADA,EUR,Hour,2070.12,2021-04-26T22:00:00Z
crypto_price,ADA,EUR,Hour,2080.6,2021-04-26T23:00:00Z
crypto_price,ADA,EUR,Hour,2100.85,2021-04-27T00:00:00Z
crypto_price,ADA,EUR,Hour,2078.98,2021-04-27T01:00:00Z
crypto_price,ADA,EUR,Hour,2096.61,2021-04-27T02:00:00Z
crypto_price,ADA,EUR,Hour,2089.56,2021-04-27T03:00:00Z
crypto_price,ADA,EUR,Hour,2073.47,2021-04-27T04:00:00Z
crypto_price,ADA,EUR,Hour,2083.52,2021-04-27T05:00:00Z
crypto_price,ADA,EUR,Hour,2103.0,2021-04-27T06:00:00Z
crypto_price,ADA,EUR,Hour,2129.85,2021-04-27T07:00:00Z
crypto_price,ADA,EUR,Hour,2115.58,2021-04-27T08:00:00Z
crypto_price,ADA,EUR,Hour,2108.65,2021-04-27T09:00:00Z
crypto_price,ADA,EUR,Hour,2112.07,2021-04-27T10:00:00Z
crypto_price,ADA,EUR,Hour,2112.7,2021-04-27T11:00:00Z
crypto_price,ADA,EUR,Hour,2134.34,2021-04-27T12:00:00Z
crypto_price,ADA,EUR,Hour,2121.28,2021-04-27T13:00:00Z
crypto_price,ADA,EUR,Hour,2118.78,2021-04-27T14:00:00Z
crypto_price,ADA,EUR,Hour,2195.0,2021-04-27T15:00:00Z
crypto_price,ADA,EUR,Hour,2216.76,2021-04-27T16:00:00Z
crypto_price,ADA,EUR,Hour,2189.36,2021-04-27T17:00:00Z
crypto_price,ADA,EUR,Hour,2194.41,2021-04-27T18:00:00Z
crypto_price,ADA,EUR,Hour,2192.55,2021-04-27T19:00:00Z
crypto_price,ADA,EUR,Hour,2180.55,2021-04-27T20:00:00Z
crypto_price,ADA,EUR,Hour,2193.9,2021-04-27T21:00:00Z
crypto_price,ADA,EUR,Hour,2193.0,2021-04-27T22:00:00Z
crypto_price,ADA,EUR,Hour,2174.7,2021-04-27T23:00:00Z
crypto_price,ADA,EUR,Hour,2212.55,2021-04-28T00:00:00Z
crypto_price,ADA,EUR,Hour,2233.48,2021-04-28T01:00:00Z
crypto_price,ADA,EUR,Hour,2237.6,2021-04-28T02:00:00Z
crypto_price,ADA,EUR,Hour,2200.86,2021-04-28T03:00:00Z
crypto_price,ADA,EUR,Hour,2189.09,2021-04-28T04:00:00Z
crypto_price,ADA,EUR,Hour,2187.41,2021-04-28T05:00:00Z
crypto_price,ADA,EUR,Hour,2177.45,2021-04-28T06:00:00Z
crypto_price,ADA,EUR,Hour,2150.54,2021-04-28T07:00:00Z
crypto_price,ADA,EUR,Hour,2169.69,2021-04-28T08:00:00Z
crypto_price,ADA,EUR,Hour,2154.17,2021-04-28T09:00:00Z
crypto_price,ADA,EUR,Hour,2162.23,2021-04-28T10:00:00Z
crypto_price,ADA,EUR,Hour,2190.41,2021-04-28T11:00:00Z
crypto_price,ADA,EUR,Hour,2238.68,2021-04-28T12:00:00Z
crypto_price,ADA,EUR,Hour,2261.8,2021-04-28T13:00:00Z
crypto_price,ADA,EUR,Hour,2251.04,2021-04-28T14:00:00Z
crypto_price,ADA,EUR,Hour,2249.67,2021-04-28T15:00:00Z
crypto_price,ADA,EUR,Hour,2230.21,2021-04-28T16:00:00Z
crypto_price,ADA,EUR,Hour,2253.4,2021-04-28T17:00:00Z
crypto_price,ADA,EUR,Hour,2255.82,2021-04-28T18:00:00Z
crypto_price,ADA,EUR,Hour,2255.41,2021-04-28T19:00:00Z
crypto_price,ADA,EUR,Hour,2265.38,2021-04-28T20:00:00Z
crypto_price,ADA,EUR,Hour,2242.85,2021-04-28T21:00:00Z
crypto_price,ADA,EUR,Hour,2282.68,2021-04-28T22:00:00Z
crypto_price,ADA,EUR,Hour,2241.0,2021-04-28T23:00:00Z
crypto_price,ADA,EUR,Hour,2270.7,2021-04-29T00:00:00Z
crypto_price,ADA,EUR,Hour,2251.0,2021-04-29T01:00:00Z
crypto_price,ADA,EUR,Hour,2248.02,2021-04-29T02:00:00Z
crypto_price,ADA,EUR,Hour,2244.73,2021-04-29T03:00:00Z
crypto_price,ADA,EUR,Hour,2226.01,2021-04-29T04:00:00Z
crypto_price,ADA,EUR,Hour,2217.57,2021-04-29T05:00:00Z
crypto_price,ADA,EUR,Hour,2246.62,2021-04-29T06:00:00Z
crypto_price,ADA,EUR,Hour,2260.89,2021-04-29T07:00:00Z
crypto_price,ADA,EUR,Hour,2258.66,2021-04-29T08:00:00Z
crypto_price,ADA,EUR,Hour,2246.04,2021-04-29T09:00:00Z
crypto_price,ADA,EUR,Hour,2283.37,2021-04-29T10:00:00Z
crypto_price,ADA,EUR,Hour,2293.16,2021-04-29T11:00:00Z
crypto_price,ADA,EUR,Hour,2282.65,2021-04-29T12:00:00Z
crypto_price,ADA,EUR,Hour,2303.59,2021-04-29T13:00:00Z
crypto_price,ADA,EUR,Hour,2278.14,2021-04-29T14:00:00Z
crypto_price,ADA,EUR,Hour,2286.33,2021-04-29T15:00:00Z
crypto_price,ADA,EUR,Hour,2304.16,2021-04-29T16:00:00Z
crypto_price,ADA,EUR,Hour,2253.74,2021-04-29T17:00:00Z
crypto_price,ADA,EUR,Hour,2259.0,2021-04-29T18:00:00Z
crypto_price,ADA,EUR,Hour,2262.04,2021-04-29T19:00:00Z
crypto_price,ADA,EUR,Hour,2252.04,2021-04-29T20:00:00Z
crypto_price,ADA,EUR,Hour,2238.98,2021-04-29T21:00:00Z
crypto_price,ADA,EUR,Hour,2265.94,2021-04-29T22:00:00Z
crypto_price,ADA,EUR,Hour,2288.99,2021-04-29T23:00:00Z
crypto_price,ADA,EUR,Hour,2279.54,2021-04-30T00:00:00Z
crypto_price,ADA,EUR,Hour,2262.06,2021-04-30T01:00:00Z
crypto_price,ADA,EUR,Hour,2269.54,2021-04-30T02:00:00Z
crypto_price,ADA,EUR,Hour,2263.42,2021-04-30T03:00:00Z
crypto_price,ADA,EUR,Hour,2270.99,2021-04-30T04:00:00Z
crypto_price,ADA,EUR,Hour,2288.43,2021-04-30T05:00:00Z
crypto_price,ADA,EUR,Hour,2292.68,2021-04-30T06:00:00Z
crypto_price,ADA,EUR,Hour,2308.91,2021-04-30T07:00:00Z
crypto_price,ADA,EUR,Hour,2298.58,2021-04-30T08:00:00Z
crypto_price,ADA,EUR,Hour,2306.72,2021-04-30T09:00:00Z
crypto_price,ADA,EUR,Hour,2302.31,2021-04-30T10:00:00Z
crypto_price,ADA,EUR,Hour,2292.58,2021-04-30T11:00:00Z
crypto_price,ADA,EUR,Hour,2273.93,2021-04-30T12:00:00Z
crypto_price,ADA,EUR,Hour,2281.0,2021-04-30T13:00:00Z
crypto_price,ADA,EUR,Hour,2269.65,2021-04-30T14:00:00Z
crypto_price,ADA,EUR,Hour,2275.95,2021-04-30T15:00:00Z
crypto_price,ADA,EUR,Hour,2281.16,2021-04-30T16:00:00Z
crypto_price,ADA,EUR,Hour,2305.95,2021-04-30T17:00:00Z
crypto_price,ADA,EUR,Hour,2295.91,2021-04-30T18:00:00Z
crypto_price,ADA,EUR,Hour,2313.6,2021-04-30T19:00:00Z
crypto_price,ADA,EUR,Hour,2319.63,2021-04-30T20:00:00Z
crypto_price,ADA,EUR,Hour,2302.85,2021-04-30T21:00:00Z
crypto_price,ADA,EUR,Hour,2293.31,2021-04-30T22:00:00Z
crypto_price,ADA,EUR,Hour,2285.88,2021-04-30T23:00:00Z
crypto_price,ADA,EUR,Hour,2306.28,2021-05-01T00:00:00Z
crypto_price,ADA,EUR,Hour,2303.14,2021-05-01T01:00:00Z
crypto_price,ADA,EUR,Hour,2336.08,2021-05-01T02:00:00Z
crypto_price,ADA,EUR,Hour,2349.37,2021-05-01T03:00:00Z
crypto_price,ADA,EUR,Hour,2359.99,2021-05-01T04:00:00Z
crypto_price,ADA,EUR,Hour,2362.78,2021-05-01T05:00:00Z
crypto_price,ADA,EUR,Hour,2368.55,2021-05-01T06:00:00Z
crypto_price,ADA,EUR,Hour,2372.33,2021-05-01T07:00:00Z
crypto_price,ADA,EUR,Hour,2373.46,2021-05-01T08:00:00Z
crypto_price,ADA,EUR,Hour,2350.97,2021-05-01T09:00:00Z
crypto_price,ADA,EUR,Hour,2352.05,2021-05-01T10:00:00Z
crypto_price,ADA,EUR,Hour,2370.46,2021-05-01T11:00:00Z
crypto_price,ADA,EUR,Hour,2376.21,2021-05-01T12:00:00Z
crypto_price,ADA,EUR,Hour,2387.49,2021-05-01T13:00:00Z
crypto_price,ADA,EUR,Hour,2390.42,2021-05-01T14:00:00Z
crypto_price,ADA,EUR,Hour,2378.67,2021-05-01T15:00:00Z
crypto_price,ADA,EUR,Hour,2390.0,2021-05-01T16:00:00Z
crypto_price,ADA,EUR,Hour,2412.14,2021-05-01T17:00:00Z
crypto_price,ADA,EUR,Hour,2446.19,2021-05-01T18:00:00Z
crypto_price,ADA,EUR,Hour,2447.5,2021-05-01T19:00:00Z
crypto_price,ADA,EUR,Hour,2435.95,2021-05-01T20:00:00Z
crypto_price,ADA,EUR,Hour,2454.36,2021-05-01T21:00:00Z
crypto_price,ADA,EUR,Hour,2430.96,2021-05-01T22:00:00Z
crypto_price,ADA,EUR,Hour,2444.91,2021-05-01T23:00:00Z
crypto_price,ADA,EUR,Hour,2449.8,2021-05-02T00:00:00Z
crypto_price,ADA,EUR,Hour,2438.02,2021-05-02T01:00:00Z
crypto_price,ADA,EUR,Hour,2447.2,2021-05-02T02:00:00Z
crypto_price,ADA,EUR,Hour,2455.63,2021-05-02T03:00:00Z
crypto_price,ADA,EUR,Hour,2418.31,2021-05-02T04:00:00Z
crypto_price,ADA,EUR,Hour,2438.39,2021-05-02T05:00:00Z
crypto_price,ADA,EUR,Hour,2433.11,2021-05-02T06:00:00Z
crypto_price,ADA,EUR,Hour,2426.47,2021-05-02T07:00:00Z
crypto_price,ADA,EUR,Hour,2413.79,2021-05-02T08:00:00Z
crypto_price,ADA,EUR,Hour,2399.07,2021-05-02T09:00:00Z
crypto_price,ADA,EUR,Hour,2418.97,2021-05-02T10:00:00Z
crypto_price,ADA,EUR,Hour,2442.58,2021-05-02T11:00:00Z
crypto_price,ADA,EUR,Hour,2450.72,2021-05-02T12:00:00Z
crypto_price,ADA,EUR,Hour,2443.88,2021-05-02T13:00:00Z
crypto_price,ADA,EUR,Hour,2434.04,2021-05-02T14:00:00Z
crypto_price,ADA,EUR,Hour,2435.43,2021-05-02T15:00:00Z
crypto_price,ADA,EUR,Hour,2448.74,2021-05-02T16:00:00Z
crypto_price,ADA,EUR,Hour,2441.18,2021-05-02T17:00:00Z
crypto_price,ADA,EUR,Hour,2448.0,2021-05-02T18:00:00Z
crypto_price,ADA,EUR,Hour,2475.82,2021-05-02T19:00:00Z
crypto_price,ADA,EUR,Hour,2474.77,2021-05-02T20:00:00Z
crypto_price,ADA,EUR,Hour,2475.73,2021-05-02T21:00:00Z
crypto_price,ADA,EUR,Hour,2478.54,2021-05-02T22:00:00Z
crypto_price,ADA,EUR,Hour,2455.79,2021-05-02T23:00:00Z
crypto_price,ADA,EUR,Hour,2459.07,2021-05-03T00:00:00Z
crypto_price,ADA,EUR,Hour,2491.74,2021-05-03T01:00:00Z
crypto_price,ADA,EUR,Hour,2514.0,2021-05-03T02:00:00Z
crypto_price,ADA,EUR,Hour,2522.0,2021-05-03T03:00:00Z
crypto_price,ADA,EUR,Hour,2542.16,2021-05-03T04:00:00Z
crypto_price,ADA,EUR,Hour,2540.67,2021-05-03T05:00:00Z
crypto_price,ADA,EUR,Hour,2585.2,2021-05-03T06:00:00Z
crypto_price,ADA,EUR,Hour,2572.13,2021-05-03T07:00:00Z
crypto_price,ADA,EUR,Hour,2623.4,2021-05-03T08:00:00Z
crypto_price,ADA,EUR,Hour,2653.0,2021-05-03T09:00:00Z
crypto_price,ADA,EUR,Hour,2633.43,2021-05-03T10:00:00Z
crypto_price,ADA,EUR,Hour,2619.43,2021-05-03T11:00:00Z
crypto_price,ADA,EUR,Hour,2626.17,2021-05-03T12:00:00Z
crypto_price,ADA,EUR,Hour,2618.99,2021-05-03T13:00:00Z
crypto_price,ADA,EUR,Hour,2589.4,2021-05-03T14:00:00Z
crypto_price,ADA,EUR,Hour,2624.73,2021-05-03T15:00:00Z
crypto_price,ADA,EUR,Hour,2638.69,2021-05-03T16:00:00Z
crypto_price,ADA,EUR,Hour,2706.02,2021-05-03T17:00:00Z
crypto_price,ADA,EUR,Hour,2729.02,2021-05-03T18:00:00Z
crypto_price,ADA,EUR,Hour,2766.39,2021-05-03T19:00:00Z
crypto_price,ADA,EUR,Hour,2741.86,2021-05-03T20:00:00Z
crypto_price,ADA,EUR,Hour,2729.99,2021-05-03T21:00:00Z
crypto_price,ADA,EUR,Hour,2776.81,2021-05-03T22:00:00Z
crypto_price,ADA,EUR,Hour,2808.91,2021-05-03T23:00:00Z
crypto_price,ADA,EUR,Hour,2858.25,2021-05-04T00:00:00Z
crypto_price,ADA,EUR,Hour,2731.47,2021-05-04T01:00:00Z
crypto_price,ADA,EUR,Hour,2737.84,2021-05-04T02:00:00Z
crypto_price,ADA,EUR,Hour,2687.31,2021-05-04T03:00:00Z
crypto_price,ADA,EUR,Hour,2689.55,2021-05-04T04:00:00Z
crypto_price,ADA,EUR,Hour,2794.49,2021-05-04T05:00:00Z
crypto_price,ADA,EUR,Hour,2826.91,2021-05-04T06:00:00Z
crypto_price,ADA,EUR,Hour,2795.06,2021-05-04T07:00:00Z
crypto_price,ADA,EUR,Hour,2769.54,2021-05-04T08:00:00Z
crypto_price,ADA,EUR,Hour,2769.0,2021-05-04T09:00:00Z
crypto_price,ADA,EUR,Hour,2788.79,2021-05-04T10:00:00Z
crypto_price,ADA,EUR,Hour,2865.75,2021-05-04T11:00:00Z
crypto_price,ADA,EUR,Hour,2902.29,2021-05-04T12:00:00Z
crypto_price,ADA,EUR,Hour,2901.66,2021-05-04T13:00:00Z
crypto_price,ADA,EUR,Hour,2909.0,2021-05-04T14:00:00Z
crypto_price,ADA,EUR,Hour,2816.43,2021-05-04T15:00:00Z
crypto_price,ADA,EUR,Hour,2715.81,2021-05-04T16:00:00Z
crypto_price,ADA,EUR,Hour,2722.44,2021-05-04T17:00:00Z
crypto_price,ADA,EUR,Hour,2784.52,2021-05-04T18:00:00Z
crypto_price,ADA,EUR,Hour,2829.44,2021-05-04T19:00:00Z
crypto_price,ADA,EUR,Hour,2854.56,2021-05-04T20:00:00Z
crypto_price,ADA,EUR,Hour,2845.0,2021-05-04T21:00:00Z
crypto_price,ADA,EUR,Hour,2791.47,2021-05-04T22:00:00Z
crypto_price,ADA,EUR,Hour,2761.81,2021-05-04T23:00:00Z
crypto_price,ADA,EUR,Hour,2710.98,2021-05-05T00:00:00Z
crypto_price,ADA,EUR,Hour,2769.05,2021-05-05T01:00:00Z
crypto_price,ADA,EUR,Hour,2806.37,2021-05-05T02:00:00Z
crypto_price,ADA,EUR,Hour,2764.06,2021-05-05T03:00:00Z
crypto_price,ADA,EUR,Hour,2747.72,2021-05-05T04:00:00Z
crypto_price,ADA,EUR,Hour,2721.79,2021-05-05T05:00:00Z
crypto_price,ADA,EUR,Hour,2740.21,2021-05-05T06:00:00Z
crypto_price,ADA,EUR,Hour,2729.29,2021-05-05T07:00:00Z
crypto_price,ADA,EUR,Hour,2795.83,2021-05-05T08:00:00Z
crypto_price,ADA,EUR,Hour,2804.86,2021-05-05T09:00:00Z
crypto_price,ADA,EUR,Hour,2833.11,2021-05-05T10:00:00Z
crypto_price,ADA,EUR,Hour,2822.0,2021-05-05T11:00:00Z
crypto_price,ADA,EUR,Hour,2805.01,2021-05-05T12:00:00Z
crypto_price,ADA,EUR,Hour,2821.77,2021-05-05T13:00:00Z
crypto_price,ADA,EUR,Hour,2822.78,2021-05-05T14:00:00Z
crypto_price,ADA,EUR,Hour,2795.0,2021-05-05T15:00:00Z
crypto_price,ADA,EUR,Hour,2770.68,2021-05-05T16:00:00Z
crypto_price,ADA,EUR,Hour,2877.43,2021-05-05T17:00:00Z
crypto_price,ADA,EUR,Hour,2845.49,2021-05-05T18:00:00Z
crypto_price,ADA,EUR,Hour,2859.28,2021-05-05T19:00:00Z
crypto_price,ADA,EUR,Hour,2903.93,2021-05-05T20:00:00Z
crypto_price,ADA,EUR,Hour,2882.93,2021-05-05T21:00:00Z
crypto_price,ADA,EUR,Hour,2859.65,2021-05-05T22:00:00Z
crypto_price,ADA,EUR,Hour,2937.27,2021-05-05T23:00:00Z
crypto_price,ADA,EUR,Hour,2937.7,2021-05-06T00:00:00Z
crypto_price,ADA,EUR,Hour,2890.45,2021-05-06T01:00:00Z
crypto_price,ADA,EUR,Hour,2890.43,2021-05-06T02:00:00Z
crypto_price,ADA,EUR,Hour,2895.93,2021-05-06T03:00:00Z
crypto_price,ADA,EUR,Hour,2889.23,2021-05-06T04:00:00Z
crypto_price,ADA,EUR,Hour,2863.89,2021-05-06T05:00:00Z
crypto_price,ADA,EUR,Hour,2873.92,2021-05-06T06:00:00Z
crypto_price,ADA,EUR,Hour,2829.3,2021-05-06T07:00:00Z
crypto_price,ADA,EUR,Hour,2868.55,2021-05-06T08:00:00Z
crypto_price,ADA,EUR,Hour,2858.43,2021-05-06T09:00:00Z
crypto_price,ADA,EUR,Hour,2874.56,2021-05-06T10:00:00Z
crypto_price,ADA,EUR,Hour,2900.75,2021-05-06T11:00:00Z
crypto_price,ADA,EUR,Hour,2930.74,2021-05-06T12:00:00Z
crypto_price,ADA,EUR,Hour,2902.42,2021-05-06T13:00:00Z
crypto_price,ADA,EUR,Hour,2898.48,2021-05-06T14:00:00Z
crypto_price,ADA,EUR,Hour,2922.92,2021-05-06T15:00:00Z
crypto_price,ADA,EUR,Hour,2970.42,2021-05-06T16:00:00Z
crypto_price,ADA,EUR,Hour,2956.05,2021-05-06T17:00:00Z
crypto_price,ADA,EUR,Hour,2951.0,2021-05-06T18:00:00Z
crypto_price,ADA,EUR,Hour,2878.86,2021-05-06T19:00:00Z
crypto_price,ADA,EUR,Hour,2900.86,2021-05-06T20:00:00Z
crypto_price,ADA,EUR,Hour,2885.5,2021-05-06T21:00:00Z
crypto_price,ADA,EUR,Hour,2926.28,2021-05-06T22:00:00Z
crypto_price,ADA,EUR,Hour,2933.89,2021-05-06T23:00:00Z
crypto_price,ADA,EUR,Hour,2902.72,2021-05-07T00:00:00Z
crypto_price,ADA,EUR,Hour,2908.38,2021-05-07T01:00:00Z
crypto_price,ADA,EUR,Hour,2871.18,2021-05-07T02:00:00Z
crypto_price,ADA,EUR,Hour,2850.89,2021-05-07T03:00:00Z
crypto_price,ADA,EUR,Hour,2842.76,2021-05-07T04:00:00Z
crypto_price,ADA,EUR,Hour,2844.41,2021-05-07T05:00:00Z
crypto_price,ADA,EUR,Hour,2841.51,2021-05-07T06:00:00Z
crypto_price,ADA,EUR,Hour,2863.41,2021-05-07T07:00:00Z
crypto_price,ADA,EUR,Hour,2850.64,2021-05-07T08:00:00Z
crypto_price,ADA,EUR,Hour,2853.38,2021-05-07T09:00:00Z
crypto_price,ADA,EUR,Hour,2877.49,2021-05-07T10:00:00Z
crypto_price,ADA,EUR,Hour,2865.24,2021-05-07T11:00:00Z
crypto_price,ADA,EUR,Hour,2864.05,2021-05-07T12:00:00Z
crypto_price,ADA,EUR,Hour,2891.28,2021-05-07T13:00:00Z
crypto_price,ADA,EUR,Hour,2900.56,2021-05-07T14:00:00Z
crypto_price,ADA,EUR,Hour,2899.16,2021-05-07T15:00:00Z
crypto_price,ADA,EUR,Hour,2945.24,2021-05-07T16:00:00Z
crypto_price,ADA,EUR,Hour,2940.0,2021-05-07T17:00:00Z
crypto_price,ADA,EUR,Hour,2914.91,2021-05-07T18:00:00Z
crypto_price,ADA,EUR,Hour,2911.66,2021-05-07T19:00:00Z
crypto_price,ADA,EUR,Hour,2898.87,2021-05-07T20:00:00Z
crypto_price,ADA,EUR,Hour,2883.3,2021-05-07T21:00:00Z
crypto_price,ADA,EUR,Hour,2866.36,2021-05-07T22:00:00Z
crypto_price,ADA,EUR,Hour,2846.72,2021-05-07T23:00:00Z
crypto_price,ADA,EUR,Hour,2873.38,2021-05-08T00:00:00Z
crypto_price,ADA,EUR,Hour,2908.61,2021-05-08T01:00:00Z
crypto_price,ADA,EUR,Hour,2913.7,2021-05-08T02:00:00Z
crypto_price,ADA,EUR,Hour,2916.57,2021-05-08T03:00:00Z
crypto_price,ADA,EUR,Hour,2915.15,2021-05-08T04:00:00Z
crypto_price,ADA,EUR,Hour,2937.78,2021-05-08T05:00:00Z
crypto_price,ADA,EUR,Hour,2918.65,2021-05-08T06:00:00Z
crypto_price,ADA,EUR,Hour,2907.67,2021-05-08T07:00:00Z
crypto_price,ADA,EUR,Hour,2916.96,2021-05-08T08:00:00Z
crypto_price,ADA,EUR,Hour,2936.58,2021-05-08T09:00:00Z
crypto_price,ADA,EUR,Hour,2943.46,2021-05-08T10:00:00Z
